tokens,ner_tags,story_id
"['Androclus' 'was' 'very' 'much' 'afraid' 'for' 'he' 'felt' 'sure' 'that'
 'the' 'beast' 'would' 'kill' 'him']",[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],27
"['Soon' 'however' 'he' 'saw' 'that' 'the' 'lion' 'was' 'not' 'angry' 'but'
 'that' 'he' 'limped' 'as' 'though' 'his' 'foot' 'hurt' 'him']",[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],27
"['Then' 'Androclus' 'grew' 'so' 'bold' 'that' 'he' 'took' 'hold' 'of'
 'the' ""lion's"" 'lame' 'paw' 'to' 'see' 'what' 'was' 'the' 'matter']",[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],27
"['The' 'lion' 'stood' 'quite' 'still' 'and' 'rubbed' 'his' 'head'
 'against' 'the' ""man's"" 'shoulder']",[0 1 0 0 0 0 0 0 0 0 0 0 0],27
['He' 'seemed' 'to' 'say' 'I' 'know' 'that' 'you' 'will' 'help' 'me'],[0 0 0 0 0 0 0 0 0 0 0],27
"['Androclus' 'lifted' 'the' 'paw' 'from' 'the' 'ground' 'and' 'saw' 'that'
 'it' 'was' 'a' 'long' 'sharp' 'thorn' 'which' 'hurt' 'the' 'lion' 'so'
 'much']",[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],27
"['He' 'took' 'the' 'end' 'of' 'the' 'thorn' 'in' 'his' 'fingers' 'then'
 'he' 'gave' 'a' 'strong' 'quick' 'pull' 'and' 'out' 'it' 'came']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],27
['The' 'lion' 'was' 'full' 'of' 'joy'],[0 1 0 0 0 0],27
"['He' 'jumped' 'about' 'like' 'a' 'dog' 'and' 'licked' 'the' 'hands' 'and'
 'feet' 'of' 'his' 'new' 'friend']",[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1],27
"['Androclus' 'was' 'not' 'at' 'all' 'afraid' 'after' 'this' 'and' 'when'
 'night' 'came' 'he' 'and' 'the' 'lion' 'lay' 'down' 'and' 'slept' 'side'
 'by' 'side']",[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],27
"['For' 'a' 'long' 'time' 'the' 'lion' 'brought' 'food' 'to' 'Androclus'
 'every' 'day' 'and' 'the' 'two' 'became' 'such' 'good' 'friends' 'that'
 'Androclus' 'found' 'his' 'new' 'life' 'a' 'very' 'happy' 'one']",[0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0],27
"['One' 'day' 'some' 'soldiers' 'who' 'were' 'passing' 'through' 'the'
 'wood' 'found' 'Androclus' 'in' 'the' 'cave']",[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],27
['They' 'knew' 'who' 'he' 'was' 'and' 'so' 'took' 'him' 'back' 'to' 'Rome'],[0 0 0 0 0 0 0 0 0 0 0 0],27
"['It' 'was' 'the' 'law' 'at' 'that' 'time' 'that' 'every' 'slave' 'who'
 'ran' 'away' 'from' 'his' 'master' 'should' 'be' 'made' 'to' 'fight' 'a'
 'hungry' 'lion']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1],27
"['So' 'a' 'fierce' 'lion' 'was' 'shut' 'up' 'for' 'a' 'while' 'without'
 'food' 'and' 'a' 'time' 'was' 'set' 'for' 'the' 'fight']",[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],27
"['When' 'the' 'day' 'came' 'thousands' 'of' 'people' 'crowded' 'to' 'see'
 'the' 'sport']",[0 0 0 0 0 0 0 0 0 0 0 0],27
"['They' 'went' 'to' 'such' 'places' 'at' 'that' 'time' 'very' 'much' 'as'
 'people' 'now-a-days' 'go' 'to' 'see' 'a' 'circus' 'show' 'or' 'a' 'game'
 'of' 'baseball']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],27
['The' 'door' 'opened' 'and' 'poor' 'Androclus' 'was' 'brought' 'in'],[0 0 0 0 0 1 0 0 0],27
"['He' 'was' 'almost' 'dead' 'with' 'fear' 'for' 'the' 'roars' 'of' 'the'
 'lion' 'could' 'already' 'be' 'heard']",[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],27
"['He' 'looked' 'up' 'and' 'saw' 'that' 'there' 'was' 'no' 'pity' 'in'
 'the' 'thousands' 'of' 'faces' 'around' 'him']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],27
['Then' 'the' 'hungry' 'lion' 'rushed' 'in'],[0 0 0 1 0 0],27
['With' 'a' 'single' 'bound' 'he' 'reached' 'the' 'poor' 'slave'],[0 0 0 0 0 0 0 0 0],27
"['Androclus' 'gave' 'a' 'great' 'cry' 'not' 'of' 'fear' 'but' 'of'
 'gladness']",[1 0 0 0 0 0 0 0 0 0 0],27
['It' 'was' 'his' 'old' 'friend' 'the' 'lion' 'of' 'the' 'cave'],[0 0 0 0 1 0 1 0 0 0],27
"['The' 'people' 'who' 'had' 'expected' 'to' 'see' 'the' 'man' 'killed'
 'by' 'the' 'lion' 'were' 'filled' 'with' 'wonder']",[0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0],27
"['They' 'saw' 'Androclus' 'put' 'his' 'arms' 'around' 'the' ""lion's""
 'neck' 'they' 'saw' 'the' 'lion' 'lie' 'down' 'at' 'his' 'feet' 'and'
 'lick' 'them' 'lovingly' 'they' 'saw' 'the' 'great' 'beast' 'rub' 'his'
 'head' 'against' 'the' ""slave's"" 'face' 'as' 'though' 'he' 'wanted' 'to'
 'be' 'petted']","[0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0]",27
['They' 'could' 'not' 'understand' 'what' 'it' 'all' 'meant'],[0 0 0 0 0 0 0 0],27
"['After' 'a' 'while' 'they' 'asked' 'Androclus' 'to' 'tell' 'them' 'about'
 'it']",[0 0 0 0 0 1 0 0 0 0 0],27
"['So' 'he' 'stood' 'up' 'before' 'them' 'and' 'with' 'his' 'arm' 'around'
 'the' ""lion's"" 'neck' 'told' 'how' 'he' 'and' 'the' 'beast' 'had' 'lived'
 'together' 'in' 'the' 'cave']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],27
"['I' 'am' 'a' 'man' 'he' 'said' 'but' 'no' 'man' 'has' 'ever' 'befriended'
 'me']",[0 0 0 1 0 0 0 0 1 0 0 0 0],27
"['This' 'poor' 'lion' 'alone' 'has' 'been' 'kind' 'to' 'me' 'and' 'we'
 'love' 'each' 'other' 'as' 'brothers']",[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],27
"['The' 'people' 'were' 'not' 'so' 'bad' 'that' 'they' 'could' 'be' 'cruel'
 'to' 'the' 'poor' 'slave' 'now']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],27
['Live' 'and' 'be' 'free'],[0 0 0 0],27
['they' 'cried'],[0 0],27
['Live' 'and' 'be' 'free'],[0 0 0 0],27
['Others' 'cried' 'Let' 'the' 'lion' 'go' 'free' 'too'],[0 0 0 0 1 0 0 0],27
['Give' 'both' 'of' 'them' 'their' 'liberty'],[0 0 0 0 0 0],27
"['And' 'so' 'Androclus' 'was' 'set' 'free' 'and' 'the' 'lion' 'was'
 'given' 'to' 'him' 'for' 'his' 'own']",[0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0],27
['And' 'they' 'lived' 'together' 'in' 'Rome' 'for' 'many' 'years'],[0 0 0 0 0 0 0 0 0],27
"['A' 'good' 'many' 'years' 'ago' 'there' 'lived' 'in' 'Italy' 'a' 'little'
 'boy' 'whose' 'name' 'was' 'An-to' 'ni-o' 'Ca-no' 'va']",[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0],28
"['He' 'lived' 'with' 'his' 'grand-fa-ther' 'for' 'his' 'own' 'father'
 'was' 'dead']",[0 0 0 0 0 0 0 0 1 0 0],28
"['His' 'grand-fa-ther' 'was' 'a' 'stone-cut-ter' 'and' 'he' 'was' 'very'
 'poor']",[0 0 0 0 0 0 0 0 0 0],28
"['An-to-ni-o' 'was' 'a' 'puny' 'lad' 'and' 'not' 'strong' 'enough' 'to'
 'work']",[0 0 0 0 0 0 0 0 0 0 0],28
"['He' 'did' 'not' 'care' 'to' 'play' 'with' 'the' 'other' 'boys' 'of'
 'the' 'town']",[0 0 0 0 0 0 0 0 0 1 0 0 0],28
"['But' 'he' 'liked' 'to' 'go' 'with' 'his' 'grandfather' 'to' 'the'
 'stone-yard']",[0 0 0 0 0 0 0 0 0 0 0],28
"['While' 'the' 'old' 'man' 'was' 'busy' 'cutting' 'and' 'trimming' 'the'
 'great' 'blocks' 'of' 'stone' 'the' 'lad' 'would' 'play' 'among' 'the'
 'chips']",[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28
"['Sometimes' 'he' 'would' 'make' 'a' 'little' 'statue' 'of' 'soft' 'clay'
 'sometimes' 'he' 'would' 'take' 'hammer' 'and' 'chisel' 'and' 'try' 'to'
 'cut' 'a' 'statue' 'from' 'a' 'piece' 'of' 'rock']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28
"['He' 'showed' 'so' 'much' 'skill' 'that' 'his' 'grandfather' 'was'
 'de-light-ed']",[0 0 0 0 0 0 0 0 0 0],28
['The' 'boy' 'will' 'be' 'a' 'sculp-tor' 'some' 'day' 'he' 'said'],[0 1 0 0 0 0 0 0 0 0],28
"['Then' 'when' 'they' 'went' 'home' 'in' 'the' 'evening' 'the'
 'grand-moth-er' 'would' 'say' 'What' 'have' 'you' 'been' 'doing' 'to-day'
 'my' 'little' 'sculp-tor']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28
"['And' 'she' 'would' 'take' 'him' 'upon' 'her' 'lap' 'and' 'sing' 'to'
 'him' 'or' 'tell' 'him' 'stories' 'that' 'filled' 'his' 'mind' 'with'
 'pictures' 'of' 'wonderful' 'and' 'beautiful' 'things']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28
"['And' 'the' 'next' 'day' 'when' 'he' 'went' 'back' 'to' 'the'
 'stone-yard' 'he' 'would' 'try' 'to' 'make' 'some' 'of' 'those'
 'pictures' 'in' 'stone' 'or' 'clay']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28
"['There' 'lived' 'in' 'the' 'same' 'town' 'a' 'rich' 'man' 'who' 'was'
 'called' 'the' 'Count']",[0 0 0 0 0 0 0 0 1 0 0 0 0 1],28
"['Sometimes' 'the' 'Count' 'would' 'have' 'a' 'grand' 'dinner' 'and' 'his'
 'rich' 'friends' 'from' 'other' 'towns' 'would' 'come' 'to' 'visit' 'him']",[0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],28
"['Then' ""Antonio's"" 'grandfather' 'would' 'go' 'up' 'to' 'the' ""Count's""
 'house' 'to' 'help' 'with' 'the' 'work' 'in' 'the' 'kitchen' 'for' 'he'
 'was' 'a' 'fine' 'cook' 'as' 'well' 'as' 'a' 'good' 'stone-cut-ter']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28
"['It' 'happened' 'one' 'day' 'that' 'Antonio' 'went' 'with' 'his'
 'grandfather' 'to' 'the' ""Count's"" 'great' 'house']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28
"['Some' 'people' 'from' 'the' 'city' 'were' 'coming' 'and' 'there' 'was'
 'to' 'be' 'a' 'grand' 'feast']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28
"['The' 'boy' 'could' 'not' 'cook' 'and' 'he' 'was' 'not' 'old' 'enough'
 'to' 'wait' 'on' 'the' 'table' 'but' 'he' 'could' 'wash' 'the' 'pans'
 'and' 'kettles' 'and' 'as' 'he' 'was' 'smart' 'and' 'quick' 'he' 'could'
 'help' 'in' 'many' 'other' 'ways']","[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0]",28
"['All' 'went' 'well' 'until' 'it' 'was' 'time' 'to' 'spread' 'the' 'table'
 'for' 'dinner']",[0 0 0 0 0 0 0 0 0 0 0 0 0],28
"['Then' 'there' 'was' 'a' 'crash' 'in' 'the' 'dining' 'room' 'and' 'a'
 'man' 'rushed' 'into' 'the' 'kitchen' 'with' 'some' 'pieces' 'of'
 'marble' 'in' 'his' 'hands']",[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],28
['He' 'was' 'pale' 'and' 'trembling' 'with' 'fright'],[0 0 0 0 0 0 0],28
['What' 'shall' 'I' 'do'],[0 0 0 0],28
['What' 'shall' 'I' 'do'],[0 0 0 0],28
['he' 'cried'],[0 0],28
"['I' 'have' 'broken' 'the' 'statue' 'that' 'was' 'to' 'stand' 'at' 'the'
 'center' 'of' 'the' 'table']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28
"['I' 'cannot' 'make' 'the' 'table' 'look' 'pretty' 'without' 'the'
 'statue']",[0 0 0 0 0 0 0 0 0 0],28
['What' 'will' 'the' 'Count' 'say'],[0 0 0 1 0],28
['And' 'now' 'all' 'the' 'other' 'servants' 'were' 'in' 'trouble'],[0 0 0 0 0 0 0 0 0],28
['Was' 'the' 'dinner' 'to' 'be' 'a' 'failure' 'after' 'all'],[0 0 0 0 0 0 0 0 0],28
"['For' 'everything' 'de-pend-ed' 'on' 'having' 'the' 'table' 'nicely'
 'arranged']",[0 0 0 0 0 0 0 0 0],28
['The' 'Count' 'would' 'be' 'very' 'angry'],[0 1 0 0 0 0],28
['Ah' 'what' 'shall' 'we' 'do'],[0 0 0 0 0],28
['they' 'all' 'asked'],[0 0 0],28
"['Then' 'little' 'Antonio' 'Ca-no-va' 'left' 'his' 'pans' 'and' 'kettles'
 'and' 'went' 'up' 'to' 'the' 'man' 'who' 'had' 'caused' 'the' 'trouble']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],28
['If' 'you' 'had' 'another' 'statue' 'could' 'you' 'arrange' 'the' 'table'],[0 0 0 0 0 0 0 0 0 0],28
['he' 'asked'],[0 0],28
"['Cer-tain-ly' 'said' 'the' 'man' 'that' 'is' 'if' 'the' 'statue' 'were'
 'of' 'the' 'right' 'length' 'and' 'height']",[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],28
['Will' 'you' 'let' 'me' 'try' 'to' 'make' 'one'],[0 0 0 0 0 0 0 0],28
"['asked' 'Anto-nio' 'Perhaps' 'I' 'can' 'make' 'something' 'that' 'will'
 'do']",[0 0 0 0 0 0 0 0 0 0],28
['The' 'man' 'laughed'],[0 1 0],28
['Non-sense'],[0],28
['he' 'cried'],[0 0],28
"['Who' 'are' 'you' 'that' 'you' 'talk' 'of' 'making' 'statues' 'on' 'an'
 ""hour's"" 'notice']",[0 0 0 0 0 0 0 0 0 0 0 0 0],28
['I' 'am' 'Antonio' 'Canova' 'said' 'the' 'lad'],[0 0 0 0 0 0 0],28
"['Let' 'the' 'boy' 'try' 'what' 'he' 'can' 'do' 'said' 'the' 'servants'
 'who' 'knew' 'him']",[0 0 1 0 0 0 0 0 0 0 0 0 0 0],28
"['And' 'so' 'since' 'nothing' 'else' 'could' 'be' 'done' 'the' 'man'
 'allowed' 'him' 'to' 'try']",[0 0 0 0 0 0 0 0 0 1 0 0 0 0],28
"['On' 'the' 'kitchen' 'table' 'there' 'was' 'a' 'large' 'square' 'lump'
 'of' 'yellow' 'butter']",[0 0 0 0 0 0 0 0 0 0 0 0 0],28
"['Two' 'hundred' 'pounds' 'the' 'lump' 'weighed' 'and' 'it' 'had' 'just'
 'come' 'in' 'fresh' 'and' 'clean' 'from' 'the' 'dairy' 'on' 'the'
 'mountain']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28
"['With' 'a' 'kitchen' 'knife' 'in' 'his' 'hand' 'Antonio' 'began' 'to'
 'cut' 'and' 'carve' 'this' 'butter']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28
"['In' 'a' 'few' 'minutes' 'he' 'had' 'molded' 'it' 'into' 'the' 'shape'
 'of' 'a' 'crouching' 'lion' 'and' 'all' 'the' 'servants' 'crowded'
 'around' 'to' 'see' 'it']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],28
['How' 'beautiful'],[0 0],28
['they' 'cried'],[0 0],28
"['It' 'is' 'a' 'great' 'deal' 'pret-ti-er' 'than' 'the' 'statue' 'that'
 'was' 'broken']",[0 0 0 0 0 0 0 0 0 0 0 0],28
"['When' 'it' 'was' 'finished' 'the' 'man' 'carried' 'it' 'to' 'its'
 'place']",[0 0 0 0 0 1 0 0 0 0 0],28
"['The' 'table' 'will' 'be' 'hand-som-er' 'by' 'half' 'than' 'I' 'ever'
 'hoped' 'to' 'make' 'it' 'he' 'said']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28
"['When' 'the' 'Count' 'and' 'his' 'friends' 'came' 'in' 'to' 'dinner'
 'the' 'first' 'thing' 'they' 'saw' 'was' 'the' 'yellow' 'lion']",[0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1],28
['What' 'a' 'beautiful' 'work' 'of' 'art'],[0 0 0 0 0 0],28
['they' 'cried'],[0 0],28
"['nan' 'but' 'a' 'very' 'great' 'artist' 'could' 'ever' 'carve' 'such' 'a'
 'figure' 'and' 'how' 'odd' 'that' 'he' 'should' 'choose' 'to' 'make' 'it'
 'of' 'butter']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28
"['And' 'then' 'they' 'asked' 'the' 'Count' 'to' 'tell' 'them' 'the' 'name'
 'of' 'the' 'artist']",[0 0 0 0 0 1 0 0 0 0 0 0 0 0],28
"['Truly' 'my' 'friends' 'he' 'said' 'this' 'is' 'as' 'much' 'of' 'a'
 'surprise' 'to' 'me' 'as' 'to' 'you']",[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28
"['And' 'then' 'he' 'called' 'to' 'his' 'head' 'servant' 'and' 'asked'
 'him' 'where' 'he' 'had' 'found' 'so' 'wonderful' 'a' 'statue']",[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],28
"['It' 'was' 'carved' 'only' 'an' 'hour' 'ago' 'by' 'a' 'little' 'boy' 'in'
 'the' 'kitchen' 'said' 'the' 'servant']",[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1],28
"['This' 'made' 'the' ""Count's"" 'friends' 'wonder' 'still' 'more' 'and'
 'the' 'Count' 'bade' 'the' 'servant' 'call' 'the' 'boy' 'into' 'the'
 'room']",[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0],28
"['My' 'lad' 'he' 'said' 'you' 'have' 'done' 'a' 'piece' 'of' 'work' 'of'
 'which' 'the' 'greatest' 'artists' 'would' 'be' 'proud']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28
['What' 'is' 'your' 'name' 'and' 'who' 'is' 'your' 'teacher'],[0 0 0 0 0 0 0 0 1],28
"['My' 'name' 'is' 'Antonio' 'Canova' 'said' 'the' 'boy' 'and' 'I' 'have'
 'had' 'no' 'teacher' 'but' 'my' 'grandfather' 'the' 'stonecutter']",[0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0],28
"['By' 'this' 'time' 'all' 'the' 'guests' 'had' 'crowded' 'around'
 'Antonio']",[0 0 0 0 0 0 0 0 0 0],28
"['There' 'were' 'famous' 'artists' 'among' 'them' 'and' 'they' 'knew'
 'that' 'the' 'lad' 'was' 'a' 'genius']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28
"['They' 'could' 'not' 'say' 'enough' 'in' 'praise' 'of' 'his' 'work' 'and'
 'when' 'at' 'last' 'they' 'sat' 'down' 'at' 'the' 'table' 'nothing'
 'would' 'please' 'them' 'but' 'that' 'Antonio' 'should' 'have' 'a' 'seat'
 'with' 'them' 'and' 'the' 'dinner' 'was' 'made' 'a' 'feast' 'in' 'his'
 'honor']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0]",28
"['The' 'very' 'next' 'day' 'the' 'Count' 'sent' 'for' 'Antonio' 'to'
 'come' 'and' 'live' 'with' 'him']",[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],28
"['The' 'best' 'artists' 'in' 'the' 'land' 'were' 'em-ployed' 'to' 'teach'
 'him' 'the' 'art' 'in' 'which' 'he' 'had' 'shown' 'so' 'much' 'skill'
 'but' 'now' 'instead' 'of' 'carving' 'butter' 'he' 'chis-eled' 'marble']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28
"['In' 'a' 'few' 'years' 'Antonio' 'Canova' 'became' 'known' 'as' 'one'
 'of' 'the' 'greatest' 'sculptors' 'in' 'the' 'world']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28
"['In' 'the' 'rude' 'days' 'of' 'King' 'Richard' 'and' 'King' 'John'
 'there' 'were' 'many' 'great' 'woods' 'in' 'England']",[0 0 0 0 0 1 2 0 1 2 0 0 0 0 0 0 0],29
"['The' 'most' 'famous' 'of' 'these' 'was' 'Sherwood' 'forest' 'where'
 'the' 'king' 'often' 'went' 'to' 'hunt' 'deer']",[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1],29
"['In' 'this' 'forest' 'there' 'lived' 'a' 'band' 'of' 'daring' 'men'
 'called' 'out-laws']",[0 0 0 0 0 0 0 0 0 1 0 0],29
"['They' 'had' 'done' 'something' 'that' 'was' 'against' 'the' 'laws' 'of'
 'the' 'land' 'and' 'had' 'been' 'forced' 'to' 'hide' 'themselves' 'in'
 'the' 'woods' 'to' 'save' 'their' 'lives']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],29
"['There' 'they' 'spent' 'their' 'time' 'in' 'roaming' 'about' 'among'
 'the' 'trees' 'in' 'hunting' 'the' ""king's"" 'deer' 'and' 'in' 'robbing'
 'rich' 'travelers' 'that' 'came' 'that' 'way']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],29
"['There' 'were' 'nearly' 'a' 'hundred' 'of' 'these' 'outlaws' 'and'
 'their' 'leader' 'was' 'a' 'bold' 'fellow' 'called' 'Robin' 'Hood']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2],29
"['They' 'were' 'dressed' 'in' 'suits' 'of' 'green' 'and' 'armed' 'with'
 'bows' 'and' 'arrows' 'and' 'sometimes' 'they' 'carried' 'long' 'wooden'
 'lances' 'and' 'broad-swords' 'which' 'they' 'knew' 'how' 'to' 'handle'
 'well']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],29
"['When-ever' 'they' 'had' 'taken' 'anything' 'it' 'was' 'brought' 'and'
 'laid' 'at' 'the' 'feet' 'of' 'Robin' 'Hood' 'whom' 'they' 'called'
 'their' 'king']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 1],29
"['He' 'then' 'divided' 'it' 'fairly' 'among' 'them' 'giving' 'to' 'each'
 'man' 'his' 'just' 'share']",[0 0 0 0 0 0 0 0 0 0 1 0 0 0],29
"['Robin' 'never' 'allowed' 'his' 'men' 'to' 'harm' 'anybody' 'but' 'the'
 'rich' 'men' 'who' 'lived' 'in' 'great' 'houses' 'and' 'did' 'no' 'work']",[1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],29
"['He' 'was' 'always' 'kind' 'to' 'the' 'poor' 'and' 'he' 'often' 'sent'
 'help' 'to' 'them' 'and' 'for' 'that' 'reason' 'the' 'common' 'people'
 'looked' 'upon' 'him' 'as' 'their' 'friend']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],29
"['Long' 'after' 'he' 'was' 'dead' 'men' 'liked' 'to' 'talk' 'about' 'his'
 'deeds']",[0 0 0 0 0 1 0 0 0 0 0 0],29
['Some' 'praised' 'him' 'and' 'some' 'blamed' 'him'],[0 0 0 0 0 0 0],29
"['He' 'was' 'indeed' 'a' 'rude' 'lawless' 'fellow' 'but' 'at' 'that'
 'time' 'people' 'did' 'not' 'think' 'of' 'right' 'and' 'wrong' 'as'
 'they' 'do' 'now']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],29
"['A' 'great' 'many' 'songs' 'were' 'made' 'up' 'about' 'Robin' 'Hood'
 'and' 'these' 'songs' 'were' 'sung' 'in' 'the' 'cottages' 'and' 'huts'
 'all' 'over' 'the' 'land' 'for' 'hundreds' 'of' 'years' 'after-ward']",[0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],29
"['Here' 'is' 'a' 'little' 'story' 'that' 'is' 'told' 'in' 'one' 'of'
 'those' 'songs' 'Robin' 'Hood' 'was' 'standing' 'one' 'day' 'under' 'a'
 'green' 'tree' 'by' 'the' 'road-side']",[0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0],29
"['While' 'he' 'was' 'listening' 'to' 'the' 'birds' 'among' 'the' 'leaves'
 'he' 'saw' 'a' 'young' 'man' 'passing' 'by']",[0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0],29
"['This' 'young' 'man' 'was' 'dressed' 'in' 'a' 'fine' 'suit' 'of' 'bright'
 'red' 'cloth' 'and' 'as' 'he' 'tripped' 'gayly' 'along' 'the' 'road' 'he'
 'seemed' 'to' 'be' 'as' 'happy' 'as' 'the' 'day']",[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],29
"['I' 'will' 'not' 'trouble' 'him' 'said' 'Robin' 'Hood' 'for' 'I' 'think'
 'he' 'is' 'on' 'his' 'way' 'to' 'his' 'wedding']",[0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0],29
['The' 'next' 'day' 'Robin' 'stood' 'in' 'the' 'same' 'place'],[0 0 0 1 0 0 0 0 0],29
"['He' 'had' 'not' 'been' 'there' 'long' 'when' 'he' 'saw' 'the' 'same'
 'young' 'man' 'coming' 'down' 'the' 'road']",[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],29
['But' 'he' 'did' 'not' 'seem' 'to' 'be' 'so' 'happy' 'this' 'time'],[0 0 0 0 0 0 0 0 0 0 0],29
"['He' 'had' 'left' 'his' 'scarlet' 'coat' 'at' 'home' 'and' 'at' 'every'
 'step' 'he' 'sighed' 'and' 'groaned']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],29
['Ah' 'the' 'sad' 'day'],[0 0 0 0],29
['the' 'sad' 'day'],[0 0 0],29
['he' 'kept' 'saying' 'to' 'himself'],[0 0 0 0 0],29
